Region,Customization_Option,Popularity_Index
South America,Packaging,0.016598751703782222
Africa,Design,0.09223800096090229
Europe,Packaging,0.27675463080199303
South America,Color,0.12988703009232394
Africa,Packaging,0.16898989856443258
Australia,Size,0.9125657075305166
Australia,Size,0.4451087279813811
South America,Color,0.6497776667383269
South America,Packaging,0.5492644527387266
Europe,Size,0.684204241310039
Africa,Size,0.8449402389543365
South America,Features,0.957088972435063
South America,Design,0.8199888807054552
Australia,Features,0.5618954634277363
Africa,Design,0.06613195938256777
Asia,Size,0.5420035681394295
Asia,Size,0.8480579577784083
Africa,Size,0.736024146998546
North America,Design,0.5390521118205015
Asia,Features,0.28252205423498955
Africa,Design,0.5462937976306562
Asia,Color,0.3833323523120049
North America,Size,0.9939404247462429
Asia,Size,0.42416595601177354
North America,Design,0.880921220404956
Australia,Size,0.5048831581742446
South America,Size,0.21636829074229558
Asia,Color,0.5321978303568679
South America,Color,0.439494146892608
Australia,Color,0.791580263351028
South America,Packaging,0.008686133888728298
Europe,Design,0.7988369036396138
North America,Design,0.1022099689734417
North America,Design,0.598418484207712
Africa,Color,0.032009345610428896
South America,Size,0.4617788854190188
North America,Color,0.1928857491786915
South America,Size,0.09628634336430997
South America,Design,0.665785694826973
South America,Packaging,0.13398763839716443
Europe,Size,0.8017578882031983
Europe,Features,0.016416468324850553
Europe,Color,0.7187802698293723
North America,Features,0.4670785896256361
North America,Packaging,0.6653892324118185
North America,Features,0.5808931062894994
Africa,Packaging,0.8231330698281474
Africa,Design,0.40430943644748196
South America,Size,0.9830005180248098
Asia,Packaging,0.1520061008989141
Australia,Color,0.9862427544316257
South America,Features,0.7618925068190366
North America,Size,0.17250453336384008
Europe,Features,0.9466048419894181
Asia,Color,0.040141415604111774
South America,Color,0.35397275414826823
North America,Design,0.3572993470382947
Asia,Color,0.06384778376994316
Africa,Features,0.36507174566321743
North America,Design,0.6916713979568624
Australia,Design,0.6836084012846021
South America,Size,0.20711754620075207
Africa,Color,0.414869315059193
Australia,Color,0.35054358317257384
Africa,Packaging,0.2632862077934973
Australia,Color,0.666033024687422
North America,Size,0.43300283157573893
Europe,Size,0.6778715259930774
Asia,Features,0.39089806629361457
Asia,Color,0.8991712628747237
Australia,Size,0.7480578850306442
North America,Size,0.8545771785809818
Africa,Packaging,0.4229010980250214
Asia,Features,0.023702870427849354
North America,Color,0.5891372278548672
South America,Size,0.10947509542547751
Europe,Design,0.07562842166840966
Europe,Size,0.012448223116073631
Europe,Color,0.38124037414259904
Asia,Size,0.17964951193048273
Australia,Features,0.21494832954371446
South America,Size,0.5350383746030715
South America,Packaging,0.4287736184412759
South America,Packaging,0.19769606282593533
Europe,Packaging,0.6234390128596691
Asia,Size,0.7362675326642643
North America,Color,0.9325163099961558
South America,Features,0.7620862969451857
Africa,Features,0.1458170302963554
Europe,Size,0.38280335299048796
South America,Color,0.3992884633586805
North America,Size,0.9502357041480238
Europe,Design,0.13412747211072384
Asia,Features,0.7846004216912768
Australia,Features,0.05146384256563441
Africa,Size,0.2839199749402588
North America,Size,0.23954579386253316
Europe,Size,0.4739242621320763
Australia,Features,0.2704742589594875
Africa,Color,0.9088101997241683
Asia,Design,0.360655351128093
South America,Features,0.9222323818546857
Asia,Packaging,0.7147533100924545
Africa,Features,0.5563624775771983
Europe,Design,0.07812423170250804
Asia,Design,0.8554688526218353
South America,Packaging,0.9564293315963458
South America,Design,0.009893428525148074
Asia,Size,0.5855562786386698
Asia,Size,0.4887938046979903
South America,Size,0.48102936609018065
Europe,Size,0.6096695035768892
South America,Design,0.36291724850151386
Asia,Design,0.6513281713049023
Australia,Size,0.6430667535972195
Asia,Packaging,0.963934201256889
North America,Color,0.9481768157255523
Europe,Size,0.35443320945234635
Europe,Size,0.4628277357925398
Australia,Color,0.45018611921354224
North America,Color,0.4410902575683209
North America,Design,0.48751255463212606
South America,Size,0.36890727882561714
Africa,Color,0.7760660153595467
Africa,Packaging,0.4340797973558367
North America,Features,0.11158080151944383
South America,Features,0.08106071306914453
Australia,Features,0.10030770888999885
South America,Design,0.8532257097112336
Asia,Size,0.07100645058974475
Asia,Packaging,0.5083256448173639
North America,Features,0.6210275086009237
Australia,Size,0.3359310920089126
Africa,Features,0.2541180135066545
Asia,Size,0.792663729786216
South America,Design,0.6422382272219814
South America,Packaging,0.4238876077803587
Africa,Color,0.010320211491198106
Europe,Size,0.668171757278374
Europe,Packaging,0.3786166951636618
South America,Size,0.03558166531925966
Asia,Size,0.941208845519571
South America,Size,0.6028913744243354
Asia,Size,0.18057717469340495
Australia,Color,0.3726891052309481
Africa,Color,0.7944868746622616
Asia,Features,0.8132167665687801
Asia,Size,0.961426237537765
North America,Size,0.13784452712950446
North America,Features,0.8094159155352938
Africa,Design,0.6302196411831126
South America,Color,0.389968356271544
Australia,Color,0.0095587092474132
Asia,Features,0.7667631629539918
Australia,Size,0.19076283813493466
North America,Packaging,0.16670017689766148
Australia,Design,0.49157703886264714
Africa,Features,0.20873290850028525
Australia,Packaging,0.24656815061243198
Africa,Size,0.6488393953727655
North America,Color,0.4882405154516569
Asia,Color,0.09683831094472273
Europe,Design,0.21245846450463757
South America,Size,0.9976621024730147
Africa,Design,0.6056214684318629
Asia,Design,0.6935638409384608
Europe,Design,0.467939729508946
Europe,Features,0.486887651927425
Africa,Features,0.26670203764821754
Europe,Color,0.16333139011895248
Australia,Packaging,0.17551779643672838
South America,Packaging,0.26929632210188414
Africa,Color,0.4905671063320618
Australia,Design,0.9881601036878713
Europe,Design,0.18127098912993822
Asia,Features,0.7940777098132271
Asia,Color,0.5017001374209346
North America,Features,0.2799913469286761
Europe,Size,0.1461314888789892
Europe,Size,0.5605085934023382
Africa,Features,0.6554928279785609
Asia,Color,0.884707057337803
Africa,Size,0.2319721907117015
North America,Design,0.4432528700491365
Australia,Size,0.657694622586413
Asia,Color,0.5911859704477174
Asia,Size,0.614617743845351
South America,Features,0.47077450620730465
Australia,Color,0.6019698114159076
Asia,Packaging,0.6134880556632343
South America,Packaging,0.7580306103773796
Europe,Design,0.3554340744945591
South America,Size,0.27045534694133366
Africa,Design,0.9896041161945038
Africa,Size,0.1772553553097722
Africa,Design,0.8045219708865455
Africa,Design,0.7404623273717754
Australia,Color,0.4834771506424034
North America,Color,0.47554408991978525
Australia,Design,0.13395687175349746
Asia,Packaging,0.7862867131015329
Australia,Features,0.8241618562875401
Africa,Features,0.4077124817278295
North America,Features,0.9769677880710829
Europe,Packaging,0.5727408376525582
Africa,Features,0.15051577362448454
North America,Packaging,0.2763249948887082
Asia,Color,0.7958380720081474
Europe,Packaging,0.24331360560706128
Europe,Color,0.7157849779692724
Asia,Packaging,0.19991886478321752
Africa,Packaging,0.6646426038473209
South America,Packaging,0.5138072436127814
Asia,Size,0.9843174698731852
Australia,Design,0.74562976558181
Australia,Size,0.8023094981966337
Asia,Size,0.515784352397018
Europe,Design,0.20609019564876963
Africa,Size,0.16358418027497457
Africa,Size,0.8593410206208684
Europe,Features,0.39408812038368957
Europe,Design,0.7474775860520764
South America,Packaging,0.6911244316625795
South America,Features,0.03115535081147036
Asia,Size,0.5208769771938988
Africa,Size,0.03255283002076492
Africa,Color,0.939791105604821
Africa,Design,0.7964255215361101
Asia,Features,0.08247715685615442
Africa,Design,0.6000167372759486
South America,Packaging,0.6922165807324511
Asia,Size,0.8666511256013227
Australia,Features,0.3255897759707692
North America,Packaging,0.8414532200305308
Asia,Size,0.08639785199677219
Australia,Design,0.1423641633058963
Asia,Color,0.323617369218441
North America,Packaging,0.6493799126056669
Africa,Features,0.28067909634603316
Australia,Color,0.3382699940924363
North America,Design,0.24274440218458504
Europe,Color,0.08251425153280423
Australia,Color,0.37945415974352215
Asia,Color,0.9724434323997551
North America,Design,0.5321829277899844
South America,Design,0.09007844093428796
Africa,Packaging,0.6521898408785755
North America,Features,0.1262629974762005
Africa,Color,0.11199902893242253
North America,Design,0.8753444819842672
Africa,Size,0.5357125362967864
Australia,Size,0.2112081904975005
Asia,Color,0.33588354449686286
Asia,Packaging,0.06932579943822936
Australia,Design,0.978343962950698
Africa,Design,0.1680429968872741
Asia,Size,0.5188665983392915
North America,Packaging,0.536898572538932
North America,Design,0.03951054743362448
Africa,Size,0.20520434094037454
Asia,Design,0.9738260686825276
North America,Size,0.853576671227151
Europe,Packaging,0.26165393761487343
Europe,Packaging,0.6575408919762283
North America,Features,0.7100424104329378
Australia,Color,0.7641433692720312
Australia,Color,0.6802582309476263
Africa,Packaging,0.45417627718036924
Asia,Features,0.5677925852495964
Africa,Design,0.2970421141860303
Europe,Packaging,0.9797841169494628
Africa,Features,0.5680217175774271
South America,Features,0.1839363341144873
North America,Design,0.5582047554236752
Asia,Design,0.06830895484844257
Europe,Features,0.9588790927312425
Asia,Packaging,0.2599220273754449
Africa,Packaging,0.0784177049606154
Australia,Size,0.2846375093877451
Africa,Packaging,0.006049972585980501
Africa,Packaging,0.25198485520168357
South America,Features,0.3438635462019408
North America,Design,0.12571121266900898
Australia,Packaging,0.30375061165772044
Europe,Design,0.7104481973949636
Africa,Packaging,0.5559022024994398
Asia,Size,0.49602204607462586
Asia,Size,0.20148592938213739
Europe,Design,0.7507487537018627
Australia,Design,0.6264249555599761
South America,Design,0.6221195485828217
Australia,Features,0.8265548726541918
Europe,Color,0.01052685276880494
Australia,Features,0.6276098115015927
Asia,Design,0.6638624974876405
North America,Design,0.24600947244212001
Asia,Color,0.017205539127788216
Australia,Features,0.7004038499354779
Europe,Color,0.5288357364399784
Australia,Packaging,0.6743498029468202
North America,Features,0.7116152990930035
Asia,Size,0.6810383503743156
Asia,Color,0.1716506429386413
Africa,Features,0.024782432477446048
Europe,Color,0.27420379329391587
Australia,Features,0.1586574998651642
Europe,Size,0.7108249712691849
Europe,Size,0.6780757163761857
Africa,Packaging,0.0623277158241855
Africa,Packaging,0.850916938856755
Asia,Packaging,0.42126009972508605
South America,Packaging,0.1412105156108242
Australia,Color,0.33924241670092814
South America,Size,0.6837382684039093
North America,Size,0.12445758158394238
North America,Features,0.8406123673991555
North America,Packaging,0.5342567818759271
Asia,Packaging,0.2811119549455561
North America,Packaging,0.903126826545034
Asia,Packaging,0.025115980868598786
Africa,Design,0.053646865114010844
South America,Packaging,0.6237234820747797
South America,Features,0.22156784468189705
Asia,Packaging,0.8959590733216428
Europe,Design,0.8018319171249262
Africa,Size,0.08224595609951713
Europe,Size,0.44517862711500134
North America,Color,0.0288818035068239
North America,Color,0.9851066445722154
Europe,Packaging,0.40910854591019075
Asia,Color,0.12609890009099234
Asia,Features,0.33691460029807907
North America,Features,0.4267222840564342
Europe,Color,0.04780650659214869
Europe,Packaging,0.13132448216224313
North America,Features,0.5891256720719725
North America,Design,0.5549478051515773
Asia,Size,0.042030055833601976
North America,Color,0.32489278919762854
Europe,Packaging,0.5188461674012349
South America,Color,0.30934158208680007
Asia,Design,0.7566855125976639
South America,Color,0.17955575868733153
Asia,Size,0.13160805110657925
Australia,Features,0.604194527818454
North America,Size,0.6813178344339859
South America,Packaging,0.27942336101232434
North America,Packaging,0.6012884916194812
Europe,Packaging,0.8442750648571437
Asia,Packaging,0.8605205667823607
Africa,Color,0.4324430525395184
Africa,Size,0.92318633582652
Australia,Size,0.934501843890948
Australia,Packaging,0.5669799115709011
Europe,Size,0.8859429732971154
Europe,Features,0.3308511058493976
Australia,Design,0.598182198515294
South America,Features,0.6092140080120384
Africa,Packaging,0.22172947699933465
Australia,Color,0.08443805327862208
South America,Size,0.1561377168656951
Africa,Design,0.7619305423185344
Asia,Size,0.3002953126462624
Europe,Color,0.6362217762830185
Africa,Design,0.3810339870564531
Europe,Packaging,0.7692758163767284
Africa,Design,0.07651161290889463
North America,Size,0.5840820561602791
South America,Packaging,0.9982948368027678
Australia,Packaging,0.01075845067816883
Africa,Color,0.43598525399221333
Asia,Features,0.29664077197207805
Australia,Size,0.7100575692417781
North America,Features,0.6864423154582966
Europe,Features,0.33995320760894143
Asia,Size,0.7169381894979218
Australia,Design,0.4926600499319861
Europe,Size,0.10481715912006229
South America,Color,0.1327228448905643
North America,Color,0.4683002601596278
Africa,Packaging,0.958554986410325
Asia,Color,0.38655436515441444
South America,Color,0.7116453913133
South America,Size,0.5412219216132675
Europe,Design,0.06673728844407834
Asia,Packaging,0.2669551366867684
South America,Color,0.9498002309228277
Australia,Packaging,0.5518090947731974
Europe,Packaging,0.8557739437752514
Africa,Size,0.4088442835993098
North America,Design,0.4159845610459528
Asia,Size,0.12510995705453665
Australia,Packaging,0.8836722655314937
North America,Color,0.6036040523213059
Africa,Packaging,0.5618722338730591
Asia,Features,0.4999686390950927
Europe,Design,0.041456715936929456
South America,Design,0.8589136643714016
Asia,Features,0.381728917721868
North America,Features,0.023281818172375623
Asia,Size,0.5630112991516211
Asia,Features,0.5382380352032503
Europe,Features,0.17631193889526564
South America,Features,0.5314621920985401
Asia,Color,0.7218637131426302
North America,Size,0.24481429261695176
South America,Size,0.06274654875557317
Europe,Packaging,0.8743172908454482
Australia,Size,0.08607968011136768
Europe,Features,0.7897615602215259
Australia,Features,0.8373939693679836
Europe,Size,0.832013882205117
North America,Size,0.641778592611505
Australia,Features,0.5831952845791307
Asia,Design,0.780796643394378
South America,Packaging,0.09331862504847854
South America,Packaging,0.6500543594991793
Africa,Features,0.3243623195718992
North America,Packaging,0.8439613569984467
Africa,Design,0.6300100314146471
Asia,Design,0.23005788322181842
Africa,Size,0.0468768752048645
Australia,Features,0.7566646061523754
Asia,Features,0.7957260396280368
South America,Design,0.9168621990279195
Europe,Design,0.34502899527371933
North America,Packaging,0.6167055715441222
Asia,Features,0.5806671152195243
North America,Design,0.07519384247738259
Asia,Design,0.08792326732605571
Africa,Color,0.6516590696894651
South America,Color,0.9543296736063418
Europe,Design,0.529110797695124
North America,Packaging,0.32267016110148705
North America,Packaging,0.6622459723514043
Africa,Size,0.2193470024224039
Asia,Size,0.7016175098219983
Africa,Features,0.4688827100374019
Asia,Color,0.9339798538184306
Africa,Design,0.01899586566177225
Europe,Packaging,0.34893075506882687
Europe,Size,0.03054681642826418
Africa,Packaging,0.6276450038611899
Asia,Size,0.5307180920141819
Europe,Color,0.5991307086031813
Asia,Features,0.2595128049541138
Europe,Packaging,0.6842645537033316
Europe,Size,0.997568304188196
Europe,Design,0.70844692829687
Europe,Color,0.010375966208928
Africa,Size,0.791580780786577
Europe,Size,0.5306485095823527
Africa,Packaging,0.9565951295417804
Asia,Color,0.20700556165823836
Australia,Color,0.6912765911283129
Africa,Size,0.12358770781794559
North America,Features,0.763750552428383
South America,Design,0.7983358890004086
Australia,Color,0.35648190499078036
North America,Color,0.6768671226664186
South America,Size,0.9764083521012077
North America,Packaging,0.046529239059605265
Africa,Color,0.508978017169068
Asia,Features,0.34492733257510055
North America,Features,0.1533426674736067
Europe,Packaging,0.1464526050224063
Europe,Color,0.6760165029048442
Europe,Packaging,0.6123036780346944
North America,Packaging,0.2338907128913008
Australia,Features,0.4156995649846146
South America,Design,0.6231989733624775
Europe,Color,0.2596252147213516
North America,Color,0.9893569760518122
Asia,Design,0.032532765463953006
Europe,Color,0.001015537217750051
South America,Packaging,0.12597301289646434
Asia,Color,0.36129392815550654
Europe,Features,0.15513136922889625
North America,Design,0.14572433931790618
Europe,Color,0.1503071278035727
Europe,Color,0.3964268405217579
South America,Packaging,0.4844970354085887
South America,Size,0.6387560069107198
South America,Packaging,0.6346290735210554
North America,Packaging,0.26070289689906967
Australia,Color,0.19448478693233562
Asia,Color,0.9199756688280419
Australia,Color,0.6758733589239163
South America,Design,0.4240038415032056
Australia,Packaging,0.2610141469750139
Europe,Color,0.3681206548337982
Australia,Color,0.9935541966770767
Australia,Color,0.3436355279739213
South America,Design,0.4137950917490746
South America,Packaging,0.38122843842713894
Africa,Packaging,0.7036843605477352
Africa,Packaging,0.6275015524445393
Europe,Packaging,0.10561900416733061
South America,Packaging,0.3521320502285289
Asia,Design,0.11769588738457748
Australia,Color,0.9459143250591899
South America,Color,0.1830238188111395
Asia,Features,0.7328336652676548
Europe,Features,0.2871500672110464
Africa,Features,0.4570963949020068
North America,Color,0.9226744651092663
Australia,Features,0.2741463566942456
Asia,Design,0.5737442998782774
North America,Size,0.09331700069134108
Australia,Packaging,0.2327831579937104
Asia,Size,0.8057116064011265
Australia,Size,0.07326469635947452
Asia,Size,0.8296873822228492
North America,Packaging,0.43489826908326423
Europe,Color,0.6804597891934918
North America,Size,0.5052639740429636
North America,Packaging,0.7899593853972194
Africa,Packaging,0.9077708768210185
Africa,Size,0.8255167262115456
Australia,Features,0.01945889827985392
Africa,Design,0.2745401493827634
Asia,Size,0.15105734611984623
Africa,Design,0.7007508161021001
Africa,Features,0.36446824823636936
Africa,Size,0.9740828686801789
North America,Color,0.49315194713157406
Australia,Size,0.8910907696119429
North America,Color,0.479958861032455
Australia,Features,0.5288290205934686
Australia,Color,0.38529265688701564
Europe,Color,0.8385763143629957
Europe,Color,0.3637681990494015
North America,Packaging,0.33140786329131144
North America,Design,0.584425074930813
Europe,Packaging,0.7002451826027418
Asia,Features,0.16801544120028
South America,Features,0.40148247051521224
Africa,Packaging,0.8804168130775906
North America,Packaging,0.024279263886355484
Europe,Packaging,0.8974529772083062
Asia,Size,0.9827317960163381
South America,Size,0.5383852297421513
Europe,Features,0.8116705083480803
Africa,Packaging,0.5063846999052674
Asia,Color,0.08397710813870374
Africa,Features,0.6520821573153494
Asia,Packaging,0.7840384607058994
Europe,Packaging,0.1578400687165359
Asia,Color,0.27576955866802244
Asia,Size,0.2452716303527882
North America,Color,0.32644570123117256
North America,Size,0.23243641693222805
South America,Design,0.2690140178299484
Asia,Features,0.21257030549025902
North America,Color,0.15293511062436682
North America,Packaging,0.312886619186015
Australia,Packaging,0.4829113557759066
Africa,Size,0.5709833130661506
Australia,Packaging,0.7590759668047956
Asia,Packaging,0.8469873807824856
North America,Color,0.27569739638621826
North America,Color,0.8180403749639843
North America,Size,0.5799760598358967
Asia,Features,0.09850242071688553
North America,Size,0.6880927856397785
Africa,Features,0.04244892816180679
Australia,Design,0.19287150092756078
Asia,Packaging,0.3723850849124761
Asia,Features,0.45610337949970214
South America,Packaging,0.6003377243776441
Australia,Size,0.11337515655751573
Asia,Design,0.005268014722348724
Asia,Color,0.39467667876716894
Africa,Features,0.9690844128681341
Australia,Features,0.8550372239352263
South America,Features,0.07870648700401117
Asia,Design,0.36592503992452075
Europe,Size,0.18638467429834904
Europe,Color,0.8041444737770643
South America,Color,0.853499468444503
Australia,Features,0.03830176190634549
North America,Features,0.49710687800776365
North America,Color,0.5926566497039376
South America,Packaging,0.10878201481751437
North America,Size,0.42789058885573816
Asia,Packaging,0.1541410154251336
Australia,Size,0.9168732684002546
North America,Size,0.47905323818327683
Europe,Packaging,0.3896238346787987
Europe,Color,0.5444465990708781
Europe,Features,0.6075664701521681
South America,Size,0.04119463869643236
South America,Features,0.395641257645704
South America,Size,0.9548203830426554
Africa,Size,0.679342453684784
Asia,Design,0.9171099230421594
South America,Size,0.9990647370454867
Africa,Features,0.06276429582532772
North America,Packaging,0.9694855115150791
Asia,Color,0.2872076761726835
South America,Design,0.422089705960099
Africa,Design,0.6154827962978293
Australia,Size,0.5254088978188096
Australia,Features,0.7495708113922878
Australia,Color,0.7831760368867953
North America,Color,0.06516457073494142
South America,Features,0.6083980273676813
Europe,Features,0.3046121238762475
Australia,Size,0.7458609513557348
Africa,Color,0.2649108561774991
North America,Features,0.01296480082343876
South America,Size,0.5831281808612263
Australia,Features,0.9274718308493894
North America,Size,0.8913435078599592
Asia,Design,0.9492272958899349
North America,Size,0.4686201301879832
South America,Color,0.03682782061186218
Australia,Design,0.9637324244924541
Europe,Packaging,0.8174644125620972
South America,Size,0.42109093766018546
North America,Color,0.3404757067750477
Africa,Size,0.5424618491713105
South America,Size,0.508731489654757
North America,Packaging,0.8798851916710324
South America,Size,0.1740204339328546
North America,Size,0.19802749056684743
North America,Packaging,0.9626114484675937
Europe,Packaging,0.9171445902857767
Europe,Color,0.038049741947781324
South America,Design,0.1811209998744049
North America,Color,0.4015064869134988
South America,Design,0.07654375431988958
North America,Packaging,0.9256631387968971
Europe,Color,0.012473749894488795
Australia,Size,0.47563556573073906
South America,Packaging,0.902355755591675
Asia,Color,0.548038851491739
Africa,Color,0.9539556479165411
Africa,Size,0.6084429840662722
Europe,Design,0.21105064675848328
Asia,Color,0.9741331818386182
North America,Packaging,0.4753679673970407
Australia,Design,0.28446109254966234
North America,Packaging,0.7026726026881444
Australia,Design,0.75235758543907
South America,Features,0.42166990639209434
Europe,Size,0.47966969959443106
South America,Features,0.5846081984474114
Asia,Features,0.36447677661150546
North America,Features,0.5580326416323556
South America,Color,0.45079103965007206
Asia,Size,0.9643377694701603
Africa,Design,0.5975986274108063
Australia,Packaging,0.4864089549233951
Asia,Color,0.39867485874824726
North America,Features,0.5794834158213557
Europe,Features,0.5994245756614167
Australia,Color,0.04159369421792791
Australia,Features,0.41263721047151436
South America,Size,0.20900020323166824
Europe,Packaging,0.9288364245031406
North America,Packaging,0.30496485394517725
Australia,Packaging,0.7977313287190873
Europe,Design,0.03184211257995628
North America,Size,0.5759490968308686
Australia,Packaging,0.3244898106174424
Europe,Features,0.7002123968276058
Australia,Size,0.04798740104176624
Africa,Packaging,0.8154157222893742
North America,Design,0.9391849491030312
Europe,Design,0.41879594939679343
Europe,Features,0.46002026875511304
Europe,Size,0.5411063571827441
Asia,Color,0.2991802883174154
South America,Packaging,0.7161176731720693
South America,Size,0.07291015625009134
South America,Size,0.6823498644408246
Asia,Design,0.4657671826555084
North America,Features,0.06026544320414762
Australia,Packaging,0.6663943738983047
South America,Packaging,0.4786805754462291
Australia,Size,0.5223772588342329
South America,Size,0.5698295127296232
North America,Size,0.3472775425454804
Australia,Features,0.6502015475245053
Asia,Color,0.12391017044771324
Europe,Features,0.5237679080127188
Africa,Design,0.4929372031099679
Africa,Packaging,0.37904070537383927
Asia,Features,0.26756022628036347
South America,Design,0.6984404126823293
Europe,Size,0.5921541801087642
North America,Size,0.27653085545858413
Asia,Size,0.6634192651676349
Australia,Color,0.19632227926341994
Asia,Size,0.7996357817884425
Australia,Design,0.08099064600875516
South America,Features,0.8783009793425338
North America,Packaging,0.0828015614102725
South America,Packaging,0.8786839831539213
Africa,Color,0.23807809824245296
Europe,Features,0.4971343217239793
Asia,Features,0.15046219562240337
Asia,Features,0.7911074416671688
Asia,Size,0.10567709256813207
Africa,Packaging,0.43674808241748875
South America,Packaging,0.4528242590358955
Asia,Features,0.9563100108535115
North America,Color,0.13353618726075345
Australia,Size,0.7044795139522463
South America,Features,0.7257362401094323
Asia,Color,0.34251685810986454
Africa,Design,0.27334298750552144
Australia,Packaging,0.5661044052962679
Europe,Packaging,0.14852924990586436
South America,Size,0.5201741071793679
Europe,Color,0.8396533938810826
Africa,Features,0.8617961352697653
Europe,Packaging,0.6020164466501391
North America,Packaging,0.5635599018077421
Australia,Design,0.47798837295623453
North America,Design,0.6330862536013016
South America,Features,0.8551077327416694
Australia,Packaging,0.5560271734075493
Australia,Packaging,0.43243126061723736
Australia,Size,0.4861387089273197
North America,Features,0.8408178210804084
Australia,Packaging,0.8925900880327464
Australia,Features,0.5531860530821979
Africa,Packaging,0.32349630426822484
Europe,Design,0.8088091921610121
North America,Features,0.23925188624637617
South America,Color,0.5981649279224714
South America,Packaging,0.5115604852888237
South America,Color,0.6820243708405203
Africa,Features,0.11318259075369497
South America,Color,0.44662459903812746
Europe,Features,0.6461615570010423
Africa,Size,0.4336805652556698
Europe,Packaging,0.9472098232633746
North America,Size,0.45658323785199606
Europe,Packaging,0.9913510504733669
North America,Design,0.06851320584992993
South America,Color,0.738031055084033
South America,Color,0.9959074628492591
Europe,Design,0.0891920129710635
Africa,Design,0.32507746604040044
Africa,Color,0.745755604886633
Africa,Color,0.34939199515334973
South America,Design,0.4202505847084589
North America,Color,0.23003347160580645
Asia,Size,0.8281435257803368
Africa,Packaging,0.6314022180775046
South America,Size,0.34216479442285697
Australia,Design,0.639779582084954
North America,Size,0.04868780482736246
Europe,Packaging,0.32928745830246897
South America,Size,0.4053779112811271
Asia,Features,0.8274670065697216
Asia,Features,0.723075202880287
Africa,Size,0.4480453160321797
Australia,Color,0.7819381610471919
North America,Features,0.16841178198354734
North America,Size,0.889275336203856
Australia,Features,0.01258925210971129
Asia,Features,0.3358839262744081
Australia,Size,0.7942079780126623
South America,Features,0.5802757598662176
North America,Features,0.9759487989642773
South America,Features,0.016882685029520283
Australia,Features,0.09446750284251026
North America,Design,0.7580422526238032
Africa,Design,0.9039214908294633
Asia,Packaging,0.6326316335778139
Africa,Size,0.5132698401490018
Asia,Color,0.6759139097025092
Africa,Features,0.302454401691138
Africa,Size,0.7327759124610047
North America,Design,0.4449514147471335
Asia,Color,0.2289382324389242
Europe,Features,0.13891837554807762
Europe,Size,0.7792609646495795
Australia,Design,0.794311021928589
South America,Packaging,0.3616768888446307
North America,Packaging,0.5246223213614032
Africa,Size,0.32731014219949495
Africa,Color,0.04073914494440667
Europe,Design,0.9084125363516349
North America,Packaging,0.4471924434444854
Asia,Features,0.35837649078701217
Australia,Design,0.5306051829029601
Australia,Packaging,0.5622960840099542
Europe,Packaging,0.8807032369698155
Australia,Features,0.7290163519666698
Asia,Packaging,0.525950977505243
Europe,Packaging,0.025678138057980693
North America,Features,0.3179645175039685
South America,Size,0.8921722739188954
Australia,Features,0.8217157928374593
Australia,Color,0.05615006332447281
Asia,Features,0.3781267545990882
Africa,Packaging,0.11568366381315887
South America,Packaging,0.7798836997206849
Asia,Design,0.4033441599476437
Europe,Features,0.11775782577765614
Europe,Color,0.9383823259684942
Asia,Size,0.2393658552759793
North America,Color,0.5700604026420297
South America,Design,0.1711284468577816
Africa,Color,0.3007820180097496
North America,Size,0.7407989397536315
Asia,Color,0.5493337067432651
Africa,Features,0.3889487842266953
Africa,Packaging,0.27799001890559216
Africa,Features,0.8358829167443171
South America,Design,0.9078240078214588
Europe,Design,0.25636323410337347
Europe,Design,0.09181836435297885
North America,Color,0.1303019712257898
South America,Size,0.3516926152838501
North America,Size,0.5523547815349922
South America,Size,0.8598391774722568
Australia,Color,0.11612893034656824
Australia,Design,0.770953321749252
Asia,Size,0.4702620965448494
North America,Color,0.9692856448385956
North America,Color,0.9562020862393136
South America,Size,0.37725480216637763
South America,Size,0.14199440276375974
North America,Design,0.36406415918997137
Africa,Packaging,0.38859785722531215
North America,Packaging,0.7890865310361712
South America,Size,0.2394008445959661
Asia,Size,0.41036911505899465
Europe,Packaging,0.9027666836893141
South America,Design,0.9725459479864369
Asia,Design,0.8635650660760248
South America,Design,0.519548762423596
Africa,Features,0.09955661137321281
Australia,Design,0.03869087021383277
Europe,Color,0.47136669773570505
South America,Size,0.6262771432637931
Australia,Features,0.5047751646448378
Europe,Color,0.07914638735967627
Asia,Features,0.19780963848847932
North America,Packaging,0.4653181897189317
South America,Design,0.3462659743775738
Africa,Design,0.5679834985975905
Europe,Color,0.9930779077955918
North America,Features,0.1614201346664943
North America,Features,0.3991424264289387
Asia,Packaging,0.45976014541733756
Africa,Features,0.07319791455617985
South America,Size,0.21825832264831602
Australia,Size,0.32665925805096596
Australia,Packaging,0.21650483374123886
Europe,Design,0.06270177143949718
Europe,Features,0.3370047133644589
North America,Packaging,0.8335233087493155
Australia,Color,0.9469068458534189
Africa,Design,0.5574635575824041
Asia,Features,0.15079395322197597
North America,Size,0.732309492630929
Asia,Packaging,0.5630199730741161
North America,Features,0.4874717066547126
South America,Features,0.7175119112712458
Asia,Features,0.08239318127873363
North America,Design,0.728589352348044
South America,Design,0.7106289736028839
South America,Features,0.2103697712138659
Europe,Size,0.7767316300642134
South America,Size,0.20929459581547194
Europe,Features,0.2949634620720216
Asia,Features,0.45894518946288587
